Treatment,Segment ID,Council District,Street Name,From Limit Street,To Limit Street,Segment Length,Segment Width,Lane Miles,Completion Date,PROJECT_ID,Resurfacing Description,Treatment Category,Most Recent Inspection Grade,Second Most Recent Inspection Grade,Third Most Recent Inspection Grade,Most Recent Inspection Year,Second Most Recent Inspection Year,Third Most Recent Inspection Year,Functional Class,Days Since Last Maintenance,Number of Maintenance Events,Average Time Between Maintenances,Street Combination,Maintenance Dates
LUSLCT6,2046330,2.0,SPIERS WAY,ALOMAR CV,NIJMEGEN DR,300,27.0,0.15,9/19/2019 0:00,62561,,PM Thin Surface Treatment,B,C,C,2022.0,2019.0,2017.0,Residential,1782,1,,SPIERS WAY|ALOMAR CV|NIJMEGEN DR,"['2019-09-19', '2018-08-31', '2017-07-27', '2016-07-12', '2015-07-06', '2014-06-20', '2013-07-16', '2012-07-28', '2011-11-07', '2011-03-04']"
LUSLCT6,2046331,2.0,SPIERS WAY,NIJMEGEN DR,WELSH WAY,272,27.0,0.14,9/19/2019 0:00,62561,,PM Thin Surface Treatment,D,C,C,2022.0,2019.0,2017.0,Residential,1782,1,,SPIERS WAY|NIJMEGEN DR|WELSH WAY,"['2019-09-19', '2018-11-24', '2017-12-28', '2016-10-08', '2016-02-13', '2015-05-09', '2014-03-24', '2013-03-26', '2012-01-12', '2011-01-22']"
LUSLCT6,2036600,2.0,SEA BISCUIT DR,MANOWAR STRETCH DR,THUNDER GULCH DR,279,33.0,0.17,9/20/2019 0:00,62558,,PM Thin Surface Treatment,D,C,C,2022.0,2019.0,2017.0,Collector,1781,1,,SEA BISCUIT DR|MANOWAR STRETCH DR|THUNDER GULCH DR,"['2019-09-20', '2018-05-26', '2017-06-09', '2016-07-15', '2015-11-08', '2014-08-25', '2013-12-09', '2012-07-19', '2011-04-16', '2010-03-09']"
LUSLCT6,2036601,2.0,SEA BISCUIT DR,THOME VALLEY DR,MANOWAR STRETCH DR,271,33.0,0.17,9/20/2019 0:00,62558,,PM Thin Surface Treatment,F,B,B,2022.0,2019.0,2017.0,Collector,1781,1,,SEA BISCUIT DR|MANOWAR STRETCH DR|THOME VALLEY DR,"['2019-09-20', '2018-06-17', '2016-08-09', '2015-07-26', '2014-05-31', '2013-07-10', '2012-11-07', '2011-08-05', '2010-10-07', '2009-11-03']"
LUSLCT6,2036602,2.0,SEA BISCUIT DR,THUNDER GULCH DR,SUNDAY SILENCE DR,281,33.0,0.18,9/20/2019 0:00,62558,,PM Thin Surface Treatment,D,C,C,2022.0,2019.0,2017.0,Collector,1781,1,,SEA BISCUIT DR|SUNDAY SILENCE DR|THUNDER GULCH DR,"['2019-09-20', '2019-03-26', '2017-12-31', '2017-06-11', '2016-08-21', '2015-08-20', '2014-08-03', '2013-06-01', '2012-05-24', '2011-07-31']"
LUSLCT6,2036603,2.0,SEA BISCUIT DR,SUNDAY SILENCE DR,VICTORY GALLOP DR,271,33.0,0.17,9/20/2019 0:00,62558,,PM Thin Surface Treatment,D,C,C,2022.0,2019.0,2017.0,Collector,1781,1,,SEA BISCUIT DR|SUNDAY SILENCE DR|VICTORY GALLOP DR,"['2019-09-20', '2018-07-11', '2017-08-22', '2016-06-21', '2015-10-07', '2014-11-20', '2013-10-07', '2013-06-14', '2012-07-02', '2011-06-22']"
LUSLCT6,2036604,2.0,SEA BISCUIT DR,VICTORY GALLOP DR,WAR ADMIRAL DR,277,33.0,0.17,9/20/2019 0:00,62558,,PM Thin Surface Treatment,D,D,D,2022.0,2019.0,2017.0,Collector,1781,1,,SEA BISCUIT DR|VICTORY GALLOP DR|WAR ADMIRAL DR,"['2019-09-20', '2018-09-20', '2017-10-12', '2016-12-12', '2015-12-18', '2015-01-26', '2014-01-18', '2012-10-19', '2011-09-27', '2010-10-23']"
LUSLCT6,2045115,2.0,SEA BISCUIT DR,WAR ADMIRAL DR,13704,136,33.0,0.09,9/20/2019 0:00,62558,,PM Thin Surface Treatment,B,F,F,2022.0,2019.0,2017.0,Collector,1781,1,,SEA BISCUIT DR|13704|WAR ADMIRAL DR,"['2019-09-20', '2018-10-16', '2017-07-02', '2016-08-15', '2015-08-24', '2015-06-15', '2014-06-26', '2013-10-28', '2012-10-04', '2011-12-09']"
PMOL,2017144,9.0,SPARKS AVE,HARRIS PARK AVE,728,671,22.0,0.28,10/1/2019 0:00,43246,,PM Overlay,D,D,D,2021.0,2018.0,2018.0,Residential,1770,1,,SPARKS AVE|728|HARRIS PARK AVE,"['2019-10-01', '2018-09-29', '2017-12-19', '2016-04-28', '2015-02-24', '2013-12-12', '2012-11-24', '2012-01-07', '2010-12-02', '2010-01-11']"
STROL,2022859,3.0,WICKERSHAM LN,RIVERSIDE DR E,CROMWELL CIR,719,21.0,0.27,10/4/2019 0:00,63327,,PM Overlay,C,D,C,2021.0,2019.0,2017.0,Collector,1767,1,,WICKERSHAM LN|CROMWELL CIR|RIVERSIDE DR E,"['2019-10-04', '2018-10-15', '2017-11-07', '2016-12-22', '2015-09-09', '2014-10-19', '2013-07-24', '2012-10-27', '2011-08-17', '2010-04-26']"
STROL,2022877,3.0,WICKERSHAM LN,CROMWELL CIR,SHERINGHAM DR,310,21.0,0.12,10/4/2019 0:00,63327,,PM Overlay,F,F,C,2021.0,2019.0,2017.0,Collector,1767,1,,WICKERSHAM LN|CROMWELL CIR|SHERINGHAM DR,"['2019-10-04', '2018-09-02', '2017-12-25', '2017-01-18', '2016-03-06', '2015-03-18', '2014-07-02', '2013-04-03', '2012-07-07', '2011-11-04']"
STROL,2038499,3.0,WICKERSHAM LN,RIVERSIDE DR E,CROMWELL CIR,713,27.1,0.36,10/4/2019 0:00,63327,,PM Overlay,D,D,C,2021.0,2019.0,2017.0,Residential,1767,1,,WICKERSHAM LN|CROMWELL CIR|RIVERSIDE DR E,"['2019-10-04', '2018-06-18', '2017-08-09', '2016-10-05', '2015-08-22', '2014-06-26', '2013-10-03', '2012-08-21', '2011-04-16', '2010-02-08']"
STROL,2038500,3.0,WICKERSHAM LN,CROMWELL CIR,SHERINGHAM DR,311,27.1,0.15,10/4/2019 0:00,63327,,PM Overlay,D,C,C,2021.0,2019.0,2017.0,Residential,1767,1,,WICKERSHAM LN|CROMWELL CIR|SHERINGHAM DR,"['2019-10-04', '2018-10-16', '2017-12-07', '2016-12-15', '2015-12-22', '2015-03-26', '2014-05-12', '2013-02-22', '2012-05-02', '2011-04-16']"
STROL,2041557,3.0,WICKERSHAM LN,SHERINGHAM DR,CROMWELL CIR,967,41.0,0.76,10/4/2019 0:00,63327,,PM Overlay,B,D,C,2021.0,2019.0,2017.0,Collector,1767,1,,WICKERSHAM LN|CROMWELL CIR|SHERINGHAM DR,"['2019-10-04', '2018-04-19', '2017-05-11', '2016-03-03', '2015-02-17', '2014-03-25', '2013-08-16', '2012-11-18', '2011-09-29', '2011-01-12']"
STROL,2041570,3.0,WICKERSHAM LN,CROMWELL CIR,OLTORF ST E,966,41.0,0.75,10/4/2019 0:00,63327,,PM Overlay,C,D,C,2021.0,2019.0,2017.0,Collector,1767,1,,WICKERSHAM LN|CROMWELL CIR|OLTORF ST E,"['2019-10-04', '2018-10-19', '2017-09-18', '2016-08-24', '2015-11-14', '2014-07-29', '2013-06-07', '2012-08-05', '2011-03-17', '2010-01-05']"
PMOL,2024570,3.0,2ND ST S,PHILCO DR,ORLAND BLVD,874,27.0,0.45,10/14/2019 0:00,74366,,PM Overlay,C,C,C,2022.0,2019.0,2017.0,Residential,1757,1,,2ND ST S|ORLAND BLVD|PHILCO DR,"['2019-10-14', '2018-09-09', '2017-05-28', '2016-03-27', '2015-05-28', '2014-02-28', '2013-04-03', '2012-03-15', '2010-10-18', '2009-08-16']"
PMOL,2024545,3.0,ENGLEWOOD DR,PHILCO DR,ORLAND BLVD,784,27.0,0.4,10/14/2019 0:00,74367,,PM Overlay,B,C,C,2022.0,2019.0,2017.0,Residential,1757,1,,ENGLEWOOD DR|ORLAND BLVD|PHILCO DR,"['2019-10-14', '2018-10-20', '2018-01-26', '2017-03-22', '2016-08-13', '2015-06-17', '2014-07-13', '2013-05-04', '2012-10-27', '2011-12-10']"
PMOL,2041708,3.0,ENGLEWOOD DR,ORLAND BLVD,ABERDEEN DR,576,27.0,0.29,10/14/2019 0:00,74367,,PM Overlay,B,C,C,2022.0,2019.0,2017.0,Residential,1757,1,,ENGLEWOOD DR|ABERDEEN DR|ORLAND BLVD,"['2019-10-14', '2018-12-15', '2017-10-02', '2017-05-08', '2016-08-30', '2015-10-29', '2015-03-03', '2014-02-21', '2012-06-22', '2011-03-31']"
PMOL,2026382,3.0,LENNOX DR,VINSON DR,ORLAND BLVD,532,27.0,0.27,10/14/2019 0:00,74368,,PM Overlay,A,B,B,2022.0,2019.0,2017.0,Residential,1757,1,,LENNOX DR|ORLAND BLVD|VINSON DR,"['2019-10-14', '2019-01-20', '2017-12-28', '2017-03-08', '2016-02-01', '2015-04-22', '2014-06-15', '2013-03-26', '2012-01-11', '2011-06-21']"
PMOL,2024558,3.0,RAINTREE BLVD,PHILCO DR,ORLAND BLVD,904,27.0,0.46,10/14/2019 0:00,74372,,PM Overlay,A,B,B,2022.0,2019.0,2017.0,Residential,1757,1,,RAINTREE BLVD|ORLAND BLVD|PHILCO DR,"['2019-10-14', '2018-12-20', '2018-03-22', '2016-12-12', '2016-06-08', '2015-08-02', '2014-04-18', '2013-06-22', '2012-02-05', '2010-11-29']"
PMOL,2024546,3.0,ORLAND BLVD,ENGLEWOOD DR,LENNOX DR,297,37.0,0.21,10/16/2019 0:00,74369,,PM Overlay,B,C,C,2022.0,2019.0,2017.0,Residential,1755,1,,ORLAND BLVD|ENGLEWOOD DR|LENNOX DR,"['2019-10-16', '2018-07-10', '2017-05-10', '2016-06-16', '2015-03-23', '2014-06-23', '2013-05-24', '2012-08-20', '2011-08-24', '2010-11-02']"
PMOL,2024559,3.0,ORLAND BLVD,RAINTREE BLVD,ENGLEWOOD DR,321,37.0,0.22,10/16/2019 0:00,74369,,PM Overlay,B,C,C,2022.0,2019.0,2017.0,Residential,1755,1,,ORLAND BLVD|ENGLEWOOD DR|RAINTREE BLVD,"['2019-10-16', '2018-09-27', '2017-09-10', '2016-08-11', '2015-06-24', '2014-09-11', '2013-09-06', '2012-11-27', '2011-09-12', '2011-01-18']"
PMOL,2024571,3.0,ORLAND BLVD,2ND ST S,RAINTREE BLVD,296,37.0,0.21,10/16/2019 0:00,74369,,PM Overlay,A,D,D,2022.0,2019.0,2017.0,Residential,1755,1,,ORLAND BLVD|2ND ST S|RAINTREE BLVD,"['2019-10-16', '2018-11-03', '2018-02-22', '2017-04-30', '2016-08-31', '2015-08-06', '2014-12-04', '2014-04-01', '2013-02-08', '2012-02-15']"
PMOL,2024580,3.0,ORLAND BLVD,1ST ST S,2ND ST S,322,37.0,0.23,10/16/2019 0:00,74369,,PM Overlay,B,C,C,2022.0,2019.0,2017.0,Residential,1755,1,,ORLAND BLVD|1ST ST S|2ND ST S,"['2019-10-16', '2018-10-06', '2017-10-21', '2016-07-11', '2015-03-12', '2014-03-04', '2013-02-03', '2012-05-15', '2011-07-25', '2010-05-06']"
PMOL,2026379,3.0,ORLAND BLVD,LENNOX DR,VINSON DR,358,37.0,0.25,10/16/2019 0:00,74369,,PM Overlay,B,B,B,2022.0,2019.0,2017.0,Residential,1755,1,,ORLAND BLVD|LENNOX DR|VINSON DR,"['2019-10-16', '2018-11-08', '2017-07-20', '2016-08-01', '2015-10-19', '2014-11-14', '2013-08-04', '2012-03-22', '2011-02-12', '2010-03-18']"
PMOL,2024481,3.0,PHILCO DR,ENGLEWOOD DR,VINSON DR,334,27.0,0.17,10/17/2019 0:00,74370,,PM Overlay,B,C,C,2022.0,2019.0,2017.0,Residential,1754,1,,PHILCO DR|ENGLEWOOD DR|VINSON DR,"['2019-10-17', '2018-09-17', '2017-08-08', '2016-07-28', '2015-11-07', '2014-08-15', '2013-09-17', '2013-01-06', '2011-09-18', '2010-10-25']"
PMOL,2024485,3.0,PHILCO DR,3RD ST S,ENGLEWOOD DR,116,27.0,0.06,10/17/2019 0:00,74370,,PM Overlay,B,C,C,2022.0,2019.0,2017.0,Residential,1754,1,,PHILCO DR|3RD ST S|ENGLEWOOD DR,"['2019-10-17', '2018-07-29', '2017-04-19', '2016-02-20', '2015-07-07', '2014-05-09', '2013-05-18', '2011-12-27', '2011-01-18', '2009-12-06']"
PMOL,2024495,3.0,PHILCO DR,RAINTREE BLVD,3RD ST S,174,27.0,0.09,10/17/2019 0:00,74370,,PM Overlay,A,C,C,2022.0,2019.0,2017.0,Residential,1754,1,,PHILCO DR|3RD ST S|RAINTREE BLVD,"['2019-10-17', '2018-10-02', '2017-07-17', '2016-07-30', '2015-08-14', '2014-06-05', '2013-05-14', '2012-03-13', '2011-08-18', '2010-11-09']"
PMOL,2024503,3.0,PHILCO DR,2ND ST S,RAINTREE BLVD,281,27.0,0.14,10/17/2019 0:00,74370,,PM Overlay,B,C,C,2022.0,2019.0,2017.0,Residential,1754,1,,PHILCO DR|2ND ST S|RAINTREE BLVD,"['2019-10-17', '2018-10-07', '2017-11-08', '2016-06-22', '2015-01-31', '2014-04-05', '2013-01-15', '2011-10-20', '2010-09-18', '2009-11-04']"
PMOL,2024519,3.0,PHILCO DR,1ST ST S,2ND ST S,323,27.0,0.17,10/17/2019 0:00,74370,,PM Overlay,D,C,C,2022.0,2019.0,2017.0,Residential,1754,1,,PHILCO DR|1ST ST S|2ND ST S,"['2019-10-17', '2018-11-16', '2017-11-26', '2016-07-19', '2015-07-29', '2014-10-28', '2013-09-08', '2012-09-21', '2011-10-12', '2010-09-03']"
PMOL,2034759,5.0,PHILCO DR,901,MOUNT VERNON DR,421,27.0,0.22,10/18/2019 0:00,74371,,PM Overlay,C,B,B,2022.0,2019.0,2017.0,Residential,1753,1,,PHILCO DR|901|MOUNT VERNON DR,"['2019-10-18', '2018-12-11', '2017-05-21', '2016-07-25', '2015-09-11', '2014-08-07', '2014-01-16', '2013-06-19', '2012-11-21', '2012-02-07']"
PMOL,2005861,6.0,SMOKEY MOUNTAIN DR,BLACK ANGUS DR,BAR-X DR,626,27.0,0.32,10/22/2019 0:00,79830,,PM Overlay,C,D,D,2020.0,2018.0,2018.0,Residential,1749,1,,SMOKEY MOUNTAIN DR|BAR-X DR|BLACK ANGUS DR,"['2019-10-22', '2018-05-13', '2017-09-21', '2016-11-28', '2016-02-11', '2015-03-06', '2014-01-30', '2012-11-25', '2012-06-10', '2011-03-20']"
PMOL,2030544,6.0,BLACK ANGUS CV,BLACK ANGUS DR,4907,107,27.0,0.05,10/22/2019 0:00,79688,,PM Overlay,D,D,D,2020.0,2018.0,2018.0,Residential,1749,1,,BLACK ANGUS CV|4907|BLACK ANGUS DR,"['2019-10-22', '2018-10-10', '2017-07-10', '2016-03-31', '2015-09-08', '2014-11-19', '2014-01-13', '2013-05-01', '2012-05-02', '2010-11-07']"
PMOL,2005929,6.0,SHETLAND CHASE,PONY CHASE,BRANDING CHASE,519,27.0,0.27,10/23/2019 0:00,74340,,PM Overlay,B,D,D,2020.0,2018.0,2018.0,Residential,1748,1,,SHETLAND CHASE|BRANDING CHASE|PONY CHASE,"['2019-10-23', '2019-04-09', '2018-02-11', '2016-11-17', '2015-10-15', '2014-11-29', '2014-04-15', '2013-04-24', '2012-05-21', '2011-02-21']"
PMOL,2005894,6.0,SADDLE DR,BLACK ANGUS DR,BAR-X DR,746,27.0,0.38,10/23/2019 0:00,79824,,PM Overlay,B,D,D,2020.0,2018.0,2018.0,Residential,1748,1,,SADDLE DR|BAR-X DR|BLACK ANGUS DR,"['2019-10-23', '2019-02-14', '2018-04-22', '2017-07-26', '2016-11-13', '2015-09-15', '2014-09-17', '2014-03-14', '2012-10-28', '2011-05-29']"
PMOL,2039141,6.0,TIMBER WOLF TRL,SAGE HEN DR,PONY CHASE,417,27.0,0.21,10/25/2019 0:00,79837,,PM Overlay,B,D,D,2020.0,2018.0,2018.0,Residential,1746,1,,TIMBER WOLF TRL|PONY CHASE|SAGE HEN DR,"['2019-10-25', '2018-06-15', '2017-03-31', '2016-05-28', '2015-02-24', '2014-01-02', '2012-11-29', '2011-07-28', '2010-09-16', '2009-09-22']"
PMOL,2006017,6.0,TIMBER WOLF TRL,TIMBER WOLF CIR,SAGE HEN DR,195,27.0,0.1,10/25/2019 0:00,79837,,PM Overlay,B,D,D,2020.0,2018.0,2018.0,Residential,1746,1,,TIMBER WOLF TRL|SAGE HEN DR|TIMBER WOLF CIR,"['2019-10-25', '2018-12-19', '2018-04-15', '2017-05-13', '2016-07-13', '2015-09-27', '2014-02-25', '2013-06-07', '2012-10-07', '2011-07-11']"
PMOL,2030586,6.0,TIMBER WOLF TRL,12000,TIMBER WOLF CIR,132,27.0,0.07,10/25/2019 0:00,79837,,PM Overlay,C,F,F,2020.0,2018.0,2018.0,Residential,1746,1,,TIMBER WOLF TRL|12000|TIMBER WOLF CIR,"['2019-10-25', '2018-08-01', '2017-02-28', '2016-01-06', '2015-01-04', '2014-05-15', '2013-10-12', '2012-04-11', '2011-08-18', '2010-09-04']"
PMOL,2024315,3.0,RADAM LN,1ST ST S,JAMES CASEY ST,1086,41.0,0.84,10/26/2019 0:00,79809,,PM Overlay,C,C,C,2022.0,2019.0,2017.0,Collector,1745,1,,RADAM LN|1ST ST S|JAMES CASEY ST,"['2019-10-26', '2018-04-29', '2017-04-15', '2016-07-03', '2015-11-04', '2015-01-04', '2014-01-01', '2013-03-12', '2012-01-03', '2011-06-02']"
CRCKSL,3426432,8.0,STEARNS LN,4420,4421,69,20.0,0.03,10/28/2019 0:00,79612,,PM Crack Seal,A,B,A,2021.0,2019.0,2017.0,Residential,1743,1,,STEARNS LN|4420|4421,"['2019-10-28', '2019-03-19', '2018-03-13', '2016-12-07', '2015-12-11', '2014-10-19', '2014-04-28', '2013-06-14', '2012-07-16', '2011-07-04']"
CRCKSL,2023976,8.0,STEARNS LN,BRUCE DR,WHITES DR,278,20.0,0.11,10/28/2019 0:00,79612,,PM Crack Seal,A,A,A,2021.0,2019.0,2017.0,Residential,1743,1,,STEARNS LN|BRUCE DR|WHITES DR,"['2019-10-28', '2018-10-26', '2017-07-07', '2016-06-03', '2015-09-21', '2014-08-29', '2013-08-24', '2012-06-10', '2011-04-16', '2010-05-05']"
CRCKSL,2023999,8.0,STEARNS LN,WHITES DR,JOHN CAMPBELLS TRL,305,20.0,0.12,10/28/2019 0:00,79612,,PM Crack Seal,A,A,A,2021.0,2019.0,2017.0,Residential,1743,1,,STEARNS LN|JOHN CAMPBELLS TRL|WHITES DR,"['2019-10-28', '2018-05-02', '2017-07-03', '2016-05-15', '2015-04-22', '2014-01-30', '2013-05-29', '2012-04-06', '2011-02-06', '2010-03-19']"
CRCKSL,2024019,8.0,STEARNS LN,JOHN CAMPBELLS TRL,BARTON VIEW DR,285,20.0,0.11,10/28/2019 0:00,79612,,PM Crack Seal,A,A,A,2021.0,2019.0,2017.0,Residential,1743,1,,STEARNS LN|BARTON VIEW DR|JOHN CAMPBELLS TRL,"['2019-10-28', '2018-10-25', '2017-09-08', '2016-03-16', '2015-01-10', '2013-06-11', '2012-07-31', '2011-10-10', '2011-02-28', '2010-03-24']"
CRCKSL,5376041,1.0,UKAOMA WAY,CUL DE SAC,SPEEDWAGON RUN,161,27.0,0.08,10/28/2019 0:00,79631,,PM Crack Seal,F,B,B,2022.0,2019.0,2018.0,Residential,1743,1,,UKAOMA WAY|CUL DE SAC|SPEEDWAGON RUN,"['2019-10-28', '2018-12-23', '2018-04-03', '2017-02-18', '2015-12-03', '2014-07-03', '2013-11-02', '2013-03-07', '2012-03-11', '2011-01-30']"
CRCKSL,5376045,1.0,UKAOMA WAY,MENOMINEE FALLS LN,CUL DE SAC,295,27.0,0.15,10/28/2019 0:00,79631,,PM Crack Seal,C,B,B,2022.0,2019.0,2018.0,Residential,1743,1,,UKAOMA WAY|CUL DE SAC|MENOMINEE FALLS LN,"['2019-10-28', '2018-10-27', '2017-06-21', '2016-05-12', '2014-12-12', '2014-02-03', '2012-12-09', '2012-03-03', '2011-03-07', '2010-02-12']"
CRCKSL,5376047,1.0,UKAOMA WAY,SPEEDWAGON RUN,MENOMINEE FALLS LN,179,27.0,0.09,10/28/2019 0:00,79631,,PM Crack Seal,F,B,B,2022.0,2019.0,2018.0,Residential,1743,1,,UKAOMA WAY|MENOMINEE FALLS LN|SPEEDWAGON RUN,"['2019-10-28', '2019-02-28', '2018-04-08', '2017-07-12', '2016-05-21', '2015-06-17', '2014-05-26', '2013-09-14', '2012-11-20', '2011-08-18']"
CRCKSL,5078870,3.0,SPANISH CAMP CV,ALLEYTON DR,CUL DE SAC,372,30.0,0.21,10/28/2019 0:00,79607,,PM Crack Seal,B,C,C,2021.0,2018.0,2018.0,Residential,1743,1,,SPANISH CAMP CV|ALLEYTON DR|CUL DE SAC,"['2019-10-28', '2018-09-19', '2017-09-15', '2016-09-14', '2015-08-03', '2014-04-18', '2013-05-31', '2012-09-10', '2011-08-04', '2010-09-02']"
CRCKSL,5059837,3.0,BAY CITY BND,7208,HIGHLAND HAVEN DR,136,30.0,0.08,10/28/2019 0:00,79378,,PM Crack Seal,B,C,C,2021.0,2018.0,2018.0,Residential,1743,1,,BAY CITY BND|7208|HIGHLAND HAVEN DR,"['2019-10-28', '2018-09-01', '2017-08-31', '2016-10-13', '2015-12-13', '2015-01-19', '2013-10-28', '2012-09-07', '2011-09-25', '2010-09-17']"
CRCKSL,2041365,9.0,BONHAM,KENWOOD AVE,KENWOOD AVE,1082,24.0,0.49,10/28/2019 0:00,79390,,PM Crack Seal,C,B,B,2021.0,2019.0,2017.0,Residential,1743,1,,BONHAM|KENWOOD AVE|KENWOOD AVE,"['2019-10-28', '2019-01-20', '2018-02-01', '2017-04-03', '2016-02-04', '2015-08-06', '2014-05-27', '2013-08-20', '2012-06-08', '2011-10-10']"
CRCKSL,2032182,10.0,CARTWRIGHT CV,5900,SCOUT ISLAND CIR N,135,27.0,0.07,10/28/2019 0:00,79406,,PM Crack Seal,F,C,C,2021.0,2018.0,2018.0,Residential,1743,1,,CARTWRIGHT CV|5900|SCOUT ISLAND CIR N,"['2019-10-28', '2018-12-30', '2018-05-17', '2017-03-16', '2016-07-27', '2015-06-24', '2014-07-05', '2013-01-28', '2012-03-25', '2010-12-26']"
PMOL,2005927,6.0,PONY CHASE,BLACK ANGUS DR,BAR-X DR,753,27.0,0.39,10/28/2019 0:00,80480,,PM Overlay,C,D,D,2020.0,2018.0,2018.0,Collector,1743,1,,PONY CHASE|BAR-X DR|BLACK ANGUS DR,"['2019-10-28', '2018-12-14', '2018-02-12', '2017-05-19', '2016-05-27', '2015-06-19', '2014-09-28', '2014-04-17', '2013-06-19', '2012-11-18']"
CRCKSL,2032183,10.0,COURTYARD CV,5601,COURTYARD DR,191,27.0,0.1,10/28/2019 0:00,79421,,PM Crack Seal,D,C,C,2021.0,2018.0,2018.0,Residential,1743,1,,COURTYARD CV|5601|COURTYARD DR,"['2019-10-28', '2018-07-20', '2017-11-04', '2016-08-10', '2015-02-19', '2013-12-14', '2012-08-09', '2011-11-09', '2010-08-20', '2009-12-02']"
CRCKSL,2040082,10.0,COURTYARD DR,PARADE RIDGE,SAM HOUSTON CIR,413,41.0,0.32,10/28/2019 0:00,79422,,PM Crack Seal,B,B,B,2021.0,2018.0,2018.0,Collector,1743,1,,COURTYARD DR|PARADE RIDGE|SAM HOUSTON CIR,"['2019-10-28', '2018-09-30', '2017-11-01', '2016-07-10', '2015-11-17', '2015-02-03', '2013-12-06', '2012-08-27', '2011-07-01', '2010-05-28']"
CRCKSL,2013147,10.0,COURTYARD DR,COURTYARD CV,SCOUT ISLAND CIR N,183,41.0,0.14,10/28/2019 0:00,79422,,PM Crack Seal,C,C,C,2021.0,2018.0,2018.0,Collector,1743,1,,COURTYARD DR|COURTYARD CV|SCOUT ISLAND CIR N,"['2019-10-28', '2018-12-23', '2018-05-12', '2017-04-05', '2016-02-22', '2015-01-04', '2014-01-24', '2012-11-25', '2011-10-22', '2010-09-16']"
CRCKSL,2013161,10.0,COURTYARD DR,SCOUT ISLAND CIR S,COURTYARD CV,324,41.0,0.25,10/28/2019 0:00,79422,,PM Crack Seal,C,C,C,2021.0,2018.0,2018.0,Collector,1743,1,,COURTYARD DR|COURTYARD CV|SCOUT ISLAND CIR S,"['2019-10-28', '2019-05-13', '2018-08-19', '2017-09-18', '2016-09-30', '2015-04-05', '2014-07-11', '2013-07-17', '2012-08-18', '2011-06-27']"
CRCKSL,2013171,10.0,COURTYARD DR,SAM HOUSTON CIR,SCOUT ISLAND CIR S,204,41.0,0.16,10/28/2019 0:00,79422,,PM Crack Seal,B,C,C,2021.0,2018.0,2018.0,Collector,1743,1,,COURTYARD DR|SAM HOUSTON CIR|SCOUT ISLAND CIR S,"['2019-10-28', '2018-12-03', '2017-12-13', '2017-04-16', '2015-09-22', '2014-08-08', '2014-06-17', '2012-12-30', '2012-03-12', '2011-05-07']"
CRCKSL,2013180,10.0,COURTYARD DR,SAM HOUSTON CIR,SAM HOUSTON CIR,221,41.0,0.17,10/28/2019 0:00,79422,,PM Crack Seal,B,A,A,2021.0,2018.0,2018.0,Collector,1743,1,,COURTYARD DR|SAM HOUSTON CIR|SAM HOUSTON CIR,"['2019-10-28', '2018-12-28', '2017-09-13', '2016-08-07', '2015-11-19', '2015-04-10', '2014-07-06', '2013-06-10', '2012-03-16', '2011-01-09']"
CRCKSL,2013193,10.0,COURTYARD DR,PARADE RIDGE,PARADE RIDGE,379,41.0,0.29,10/28/2019 0:00,79422,,PM Crack Seal,A,C,C,2021.0,2018.0,2018.0,Collector,1743,1,,COURTYARD DR|PARADE RIDGE|PARADE RIDGE,"['2019-10-28', '2019-01-13', '2018-03-17', '2017-04-15', '2015-11-02', '2014-05-06', '2013-04-20', '2011-11-01', '2010-12-14', '2010-09-08']"
CRCKSL,2013785,10.0,COURTYARD DR,SCOUT ISLAND CIR N,CAP TX NB TO 2222 RAMP N,555,41.0,0.43,10/28/2019 0:00,79422,,PM Crack Seal,D,A,A,2021.0,2018.0,2018.0,Collector,1743,1,,COURTYARD DR|CAP TX NB TO 2222 RAMP N|SCOUT ISLAND CIR N,"['2019-10-28', '2018-05-07', '2017-03-13', '2015-08-05', '2014-06-14', '2013-04-30', '2012-03-16', '2011-06-24', '2010-06-15', '2009-06-04']"
CRCKSL,2013791,10.0,COURTYARD DR,WOLF CT,SCOUT ISLAND CIR N,211,41.0,0.16,10/28/2019 0:00,79422,,PM Crack Seal,D,D,D,2021.0,2018.0,2018.0,Collector,1743,1,,COURTYARD DR|SCOUT ISLAND CIR N|WOLF CT,"['2019-10-28', '2018-06-22', '2017-10-24', '2016-12-04', '2016-03-07', '2015-02-20', '2013-10-25', '2013-01-03', '2012-01-16', '2010-08-27']"
CRCKSL,2013792,10.0,COURTYARD DR,CAPITAL OF TEXAS HWY N,WOLF CT,521,41.0,0.38,10/28/2019 0:00,79422,,PM Crack Seal,D,A,A,2021.0,2018.0,2018.0,Collector,1743,1,,COURTYARD DR|CAPITAL OF TEXAS HWY N|WOLF CT,"['2019-10-28', '2018-07-04', '2017-06-29', '2016-11-22', '2015-09-03', '2015-03-05', '2014-01-01', '2012-08-31', '2011-08-24', '2010-10-18']"
CRCKSL,2013794,10.0,COURTYARD DR,SCOUT ISLAND CIR N,PARADE RIDGE,377,41.0,0.29,10/28/2019 0:00,79422,,PM Crack Seal,B,C,C,2021.0,2018.0,2018.0,Collector,1743,1,,COURTYARD DR|PARADE RIDGE|SCOUT ISLAND CIR N,"['2019-10-28', '2018-12-03', '2017-12-16', '2016-12-16', '2015-06-08', '2014-02-18', '2013-02-25', '2012-03-22', '2011-04-05', '2009-11-04']"
